,α_STA,α_VOL,α_ACT,β,λ0_STA,λ1_STA,λ2_STA,λ0_VOL,λ1_VOL,λ2_VOL,nll,aic,bic
0,1.604135726832495,5.566723901430971,7.276122642341827,10.187267050240006,2.7870741011762363,-3.520216186036589,0.7326911036654569,1.3885192675362927,-0.8497815145984604,-0.5387800775955194,89.76080129626419,199.52160259252838,1979.5216025925283
