,α_STA,α_VOL,α_ACT,β,λ0_STA,λ1_STA,λ2_STA,λ0_VOL,λ1_VOL,λ2_VOL,nll,aic,bic
0,2.1973854350001663,1.572119996504324,3.281696659266007,13.922339002685359,2.527092811604945,-3.727672601800292,1.2009938806419997,2.089925885095708,-2.83828035557202,0.7500766945150147,90.07106059750508,200.14212119501016,1980.14212119501
