,α_STA,α_VOL,α_ACT,β,λ0_STA,λ1_STA,λ2_STA,λ0_VOL,λ1_VOL,λ2_VOL,nll,aic,bic
0,4.36287016314632,3.2627718430949266,5.880159611565856,4.29543305454393,1.0247214025963252,1.6389610694162078,-2.662997870094756,0.660348231027275,0.2979715846406939,-0.9584658744814271,126.72956797892473,273.45913595784947,2053.4591359578494
