,α_STA,α_VOL,α_ACT,β,λ0_STA,λ1_STA,λ2_STA,λ0_VOL,λ1_VOL,λ2_VOL,nll,aic,bic
0,4.2060609497580375,2.737286152845782,5.177956997323203,18.928493001085453,0.045310392933220776,-0.001305201535645197,-0.0436816830754819,-0.35169930082049694,0.5776657926186135,-0.22421504722717106,126.08351064955411,272.1670212991082,2052.1670212991085
