,α_STA,α_VOL,α_ACT,β,λ0_STA,λ1_STA,λ2_STA,λ0_VOL,λ1_VOL,λ2_VOL,nll,aic,bic
0,6.22537157351563,4.789735549052873,5.6018474235773414,0.9966310503001535,0.5551241112041417,2.6107669750564892,-3.166246476393525,0.6667841925964426,0.3757092705839346,-1.040279106978878,156.85667738670662,333.71335477341324,2113.7133547734134
