,α_STA,α_VOL,α_ACT,β,λ0_STA,λ1_STA,λ2_STA,λ0_VOL,λ1_VOL,λ2_VOL,nll,aic,bic
0,4.038590887883723,4.486750304809882,2.2579313991279117,9.712442110560923,1.1782791701053068,-2.8766711128156537,1.6985948844472991,1.2647186591267083,-0.9043611410463624,-0.3606682789325985,100.62290588271875,221.2458117654375,2001.2458117654376
