,α_STA,α_VOL,α_ACT,β,λ0_STA,λ1_STA,λ2_STA,λ0_VOL,λ1_VOL,λ2_VOL,nll,aic,bic
0,2.1020062047233217,3.2158275411296375,50.0,11.486138435061376,12.096101116162714,-14.613232635140918,9.540601150795146,1.0174457160905475,-4.108590026015764,0.031401555955040274,53.298082556875634,126.59616511375127,1906.5961651137513
