,α_STA,α_VOL,α_ACT,β,λ0_STA,λ1_STA,λ2_STA,λ0_VOL,λ1_VOL,λ2_VOL,nll,aic,bic
0,0.0,26.71033444801514,7.701118473589662,1.214955869576024,-40.0,16.13169158411484,14.125868693534917,9.42111442515837,-18.624872029983784,8.563023333925392,114.50397306722748,249.00794613445495,2029.0079461344549
