,α_STA,α_VOL,α_ACT,β,λ0_STA,λ1_STA,λ2_STA,λ0_VOL,λ1_VOL,λ2_VOL,nll,aic,bic
0,2.047114019927182,3.6003372235713584,6.953017192050626,13.012594608167571,2.6135371192037766,-3.4595521158560363,0.8450260318396862,2.635491395558932,-3.450139834408226,0.8151177115461532,71.96631133011111,163.93262266022222,1943.9326226602223
