,α_STA,α_VOL,α_ACT,β,λ0_STA,λ1_STA,λ2_STA,λ0_VOL,λ1_VOL,λ2_VOL,nll,aic,bic
0,5.532196235999781,4.90227146116958,5.083525350184989,1.343666911923808,-2.3008840047308485,2.0830577177278418,0.21846429878444182,3.2719375512213618,-0.6982569532785164,-2.5712142215095146,151.435476733537,322.870953467074,2102.870953467074
