,α_STA,α_VOL,α_ACT,β,λ0_STA,λ1_STA,λ2_STA,λ0_VOL,λ1_VOL,λ2_VOL,nll,aic,bic
0,6.658423905501777,3.163892157449329,4.239231323434006,7.968523509303621,-1.5034268746303072,1.4745409938330714,0.028971372424742618,0.45027100180772617,0.33323167886480276,-0.7824474398456895,117.139317500441,254.278635000882,2034.2786350008819
