,α_STA,α_VOL,α_ACT,β,λ0_STA,λ1_STA,λ2_STA,λ0_VOL,λ1_VOL,λ2_VOL,nll,aic,bic
0,2.239116806110004,2.955838567898814,2.7135806841752155,50.0,2.2677730261105746,-0.08252548659306992,2.4918332999830146,-0.6812846145708362,-2.6086320570849857,-1.478515315895773,62.45867575836537,144.91735151673072,1924.9173515167308
