,α_STA,α_VOL,α_ACT,β,λ0_STA,λ1_STA,λ2_STA,λ0_VOL,λ1_VOL,λ2_VOL,nll,aic,bic
0,1.6232780112760672,4.537974998597519,8.540874874438565,14.482385307158966,0.9652888901792103,-0.7933475747142604,-0.17165455077536557,2.541472234551561,-4.070197701422211,1.5284841150697634,88.00606488980816,196.01212977961632,1976.0121297796163
