,α_STA,α_VOL,α_ACT,β,λ0_STA,λ1_STA,λ2_STA,λ0_VOL,λ1_VOL,λ2_VOL,nll,aic,bic
0,6.512167884105707,3.691254815139257,2.9816101944092717,10.586571465878183,-1.4949552718164625,1.087801663297319,0.40620996973432905,-0.3433160567610282,0.535478608540539,-0.19112378352686135,130.6066179983795,281.213235996759,2061.213235996759
