,α_STA,α_VOL,α_ACT,β,λ0_STA,λ1_STA,λ2_STA,λ0_VOL,λ1_VOL,λ2_VOL,nll,aic,bic
0,6.095238301818007,6.049863510245375,5.424498476165958,0.826355409349339,0.6534358545986243,-2.5733132995331833,1.9215163734967635,-0.44912475351480385,0.2923034939351163,0.15603435850212047,126.5224654297719,273.0449308595438,2053.044930859544
