,α_STA,α_VOL,α_ACT,β,λ0_STA,λ1_STA,λ2_STA,λ0_VOL,λ1_VOL,λ2_VOL,nll,aic,bic
0,0.020903835795673006,0.3129628583340929,0.0,49.24193819551779,6.296656251155154,-7.28899990825153,6.136917158789752,20.292582663092222,-38.47777353440587,20.810219974709607,107.04750360619674,234.09500721239348,2014.0950072123935
