,α_STA,α_VOL,α_ACT,β,λ0_STA,λ1_STA,λ2_STA,λ0_VOL,λ1_VOL,λ2_VOL,nll,aic,bic
0,1.0365037614469808,2.5614886866342865,3.2470508921624526,50.0,2.914868154164192,1.3296991334900137,2.782410906535928,6.721837354692871,-16.47074081507009,6.696484807034504,56.46330865014696,132.9266173002939,1912.9266173002939
