,α_STA,α_VOL,α_ACT,β,λ0_STA,λ1_STA,λ2_STA,λ0_VOL,λ1_VOL,λ2_VOL,nll,aic,bic
0,6.520210050470631,3.6926112573845487,2.972078087898568,10.583752120974301,-1.5136717695508215,1.0972958196559162,0.41780924379384277,-0.34418371056965,0.5354826077179318,-0.19045445428611446,133.02811137860493,286.05622275720987,2066.05622275721
