,α_STA,α_VOL,α_ACT,β,λ0_STA,λ1_STA,λ2_STA,λ0_VOL,λ1_VOL,λ2_VOL,nll,aic,bic
0,5.993813531446068,5.995107660841864,6.006957743551379,29.73313170333075,-2.749749921929209,5.434474584726508,-2.684911293541044,-2.805615805442139,5.068959438962127,-2.2629183987968564,49.9519334737563,119.9038669475126,1899.9038669475126
