,α_STA,α_VOL,α_ACT,β,λ0_STA,λ1_STA,λ2_STA,λ0_VOL,λ1_VOL,λ2_VOL,nll,aic,bic
0,6.417783335121807,5.8203142756750905,0.34600286571459604,7.846404993607206,0.7031534600889795,-3.674684750132812,2.9715069775912393,-1.460015983846719,1.149003945207522,0.3104092818267273,151.084836359736,322.169672719472,2102.169672719472
