,α_STA,α_VOL,α_ACT,β,λ0_STA,λ1_STA,λ2_STA,λ0_VOL,λ1_VOL,λ2_VOL,nll,aic,bic
0,0.4030696559235243,0.5888554961196554,3.3350825942739597,16.22575852125767,2.2754606223369187,-2.0233779952657227,-0.25147230265974535,3.5277867459168495,-3.2419266880807998,-0.28481741866694893,90.95568828564333,201.91137657128667,1981.9113765712866
