,α_STA,α_VOL,α_ACT,β,λ0_STA,λ1_STA,λ2_STA,λ0_VOL,λ1_VOL,λ2_VOL,nll,aic,bic
0,3.1829376004461567,2.5176727546188897,5.854541661020725,7.862254881819934,1.1650072869721508,-2.6444629225131324,1.4794010988201491,1.4322806413925506,-1.8530475131185655,0.4205525537783067,87.51544581523162,195.03089163046323,1975.0308916304632
