,α_STA,α_VOL,α_ACT,β,λ0_STA,λ1_STA,λ2_STA,λ0_VOL,λ1_VOL,λ2_VOL,nll,aic,bic
0,1.5812151817072748,1.3583308257517426,5.322883171903494,11.565926451401381,1.5342710141382778,-0.6316797531336057,-0.9030869288414407,1.773968464420385,1.3658514411493414,-3.139542942604863,96.01636071261322,212.03272142522644,1992.0327214252266
