,α_STA,α_VOL,α_ACT,β,λ0_STA,λ1_STA,λ2_STA,λ0_VOL,λ1_VOL,λ2_VOL,nll,aic,bic
0,0.0,0.0,0.0,50.0,-2.33285042863207,40.0,-40.0,-25.405651482755456,31.10116493688785,-3.719778854459979,6.078736079795849,32.1574721595917,1812.1574721595916
