,α_STA,α_VOL,α_ACT,β,λ0_STA,λ1_STA,λ2_STA,λ0_VOL,λ1_VOL,λ2_VOL,nll,aic,bic
0,1.3484178343883406,1.127945702152948,0.9360848523503186,7.808280540742891,17.578896083170743,-33.5411802021907,18.004527182952543,40.0,-40.0,-16.036243922975554,69.59929609250433,159.19859218500866,1939.1985921850087
