,α_STA,α_VOL,α_ACT,β,λ0_STA,λ1_STA,λ2_STA,λ0_VOL,λ1_VOL,λ2_VOL,nll,aic,bic
0,5.952099062526834,6.409681074682224,1.2579493750717565,6.807291689187504,-3.9577619578208254,0.48811624157868694,3.4713870536373186,0.5744081632443743,-3.642381210714916,3.0675712782583218,110.03093782301764,240.06187564603528,2020.0618756460353
