,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.3842119060260962,0.45549684171790283,15.233455520434019,0.6993162579753324,0.4313021236328162,47.479598121462985,104.95919624292597,994.9591962429259
