,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.041714043784106807,0.4944465412768172,1.8176735648434683,20.0,9.771319857501544,102.04610357587853,214.09220715175707,1104.092207151757
