,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.008194007012401595,0.06534677806618117,6.299370095663258,2.702124992042461,1.1910529771013014,90.43404472389433,190.86808944778866,1080.8680894477886
