,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.15922317657394736,0.32747120350911824,5.181591157778723,4.918348345877897,1.1548418221762393,62.679473128033806,135.3589462560676,1025.3589462560676
