,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.4309241419256013,0.5773912881901321,0.493410090565715,6.183553484659219,6.1952338358099235,134.5369303778759,279.0738607557518,1169.0738607557519
