,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.09134298818734879,0.34104239703567796,0.7061808233684331,7.8383959682929065,7.617824417125622,132.59475431792538,275.18950863585076,1165.1895086358509
