,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.7057762554273763,0.10057720730134688,4.634372831010297,0.35870197206659016,1.1237812890173067,99.14488975285293,208.28977950570587,1098.2897795057058
