,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.3594230108581845,0.4119372470089775,2.5993937912117735,5.476614999346944,0.9564747763022182,96.44743602106303,202.89487204212605,1092.894872042126
