,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.5792394262548768,0.20075301654526115,0.6966251513635969,6.142710884049943,7.226270715995255,132.5471391767327,275.0942783534654,1165.0942783534654
