,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.44137089711528016,0.5758802485371793,1.2136729742104648,4.543126468493781,6.248314029202214,125.3369560755394,260.6739121510788,1150.6739121510789
