,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.19358850108173212,0.1827644148094774,3.821275956169836,7.174394871697953,1.330278594475859,90.27591996373054,190.5518399274611,1080.551839927461
