,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.12174213129318712,0.1260075687336002,19.722052374323074,0.9019129048852994,1.5465480644522975,40.54109005801367,91.08218011602735,981.0821801160273
