,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.0015103405088450477,0.010239495606710952,2.198207472612081,20.0,8.525062362188061,112.3908511167286,234.7817022334572,1124.7817022334573
