,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.12737759207029176,0.43946774404673167,2.327005327878378,6.724456291350128,6.094686470056954,102.02296066726268,214.04592133452536,1104.0459213345252
