,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.4307206763626042,1.0,2.7331826695055597,2.1438208073927134,0.2432828820961622,105.71959949591465,221.4391989918293,1111.4391989918292
