,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.28485964304984046,0.3906748448440767,4.890361601776567,1.5957896001049998,1.7039653539536121,68.12999222177301,146.25998444354602,1036.259984443546
