,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.00041848857687386916,0.4610271782373844,7.787450210252134,8.28588208978198,0.11542450096671016,90.71120995385168,191.42241990770336,1081.4224199077034
