,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.6672473974128861,0.5552781476949346,2.5610102924222065,4.323465629683649,1.0239700152501974,95.16397606821499,200.32795213642999,1090.32795213643
