,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.23989599550621052,0.25959832682391176,7.3789516444341245,5.0946700313024085,1.8809511413228945,44.89483726451389,99.78967452902778,989.7896745290278
