,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.00017807128637595647,0.47609807315293473,3.125035650153283,20.0,0.6384449477773544,111.78536524342454,233.57073048684907,1123.570730486849
