,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.17517842240843615,0.19390467740763812,13.214124205771034,0.976577040516913,0.7816421990189079,58.889248903112204,127.77849780622441,1017.7784978062244
