,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.32265550658732667,0.5657098222024383,6.3348655533158285,1.1607247417120685,1.2715811092134073,62.73799701439686,135.4759940287937,1025.4759940287938
