,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.03374504503836971,0.19515691000051894,6.231839134036973,20.0,1.2770392746568533,51.43722010349566,112.87444020699132,1002.8744402069913
