,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.14593523367545527,0.045926129346760984,3.8582749222498594,12.565782339663736,4.4365713578185755,76.55188346637989,163.10376693275978,1053.1037669327598
