,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.09589423999338731,0.13454517451801457,14.21078377092442,1.2189263206148897,0.7057500662040012,48.16191189842448,106.32382379684896,996.323823796849
