,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.0010659001279880742,0.00265609160097467,12.060859132445037,2.8456804413938634,2.717021350415324,90.83416997545666,191.66833995091332,1081.6683399509134
