,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.32322482875828934,0.13435597602219893,7.993652275651454,1.3351817721651338,1.068919267234468,72.41037787770925,154.8207557554185,1044.8207557554185
