,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.2636032840185446,0.7038622729293589,5.8264656639690875,1.4880114849753754,1.1537028697128195,58.850451879877646,127.70090375975529,1017.7009037597553
