,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.9941559694320197,0.6468012282050153,2.771338443374064,0.7428146466346615,0.6076778769212269,101.28698951776616,212.57397903553232,1102.5739790355324
