,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.333985649690714,0.25775168852092184,6.485256566906993,2.1211526246314323,1.3090298845213877,57.22048101461749,124.44096202923498,1014.4409620292349
