,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.3146663911230437,0.3321253680447297,6.324409833629538,3.687342786816223,3.111220045582042,49.57172356129902,109.14344712259803,999.143447122598
