,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.30328410746953754,0.3612113726965467,9.149279168612855,4.762917707369888,1.1070324904749214,46.63456142324461,103.26912284648922,993.2691228464893
