,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.013558706685850505,0.40780941674976695,11.100397842389404,2.231367761449923,0.6938437662978414,65.72191421017166,141.44382842034332,1031.4438284203434
