,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.0010544780542376666,0.008871388405860959,2.1005794188186147,20.0,10.478678827930702,116.0782774721901,242.1565549443802,1132.15655494438
