,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.5163432699200224,0.5994509008565871,4.497587525191223,0.4508174243017921,0.6609064078138752,97.13974230374622,204.27948460749244,1094.2794846074923
