,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.014365888764545514,0.4868538641236696,0.5867483782449984,6.333511528025901,7.571164345275934,136.51117939015563,283.02235878031127,1173.0223587803112
