,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.1301435517281606,0.28431095540107404,8.226563497596052,0.7877765867731499,0.39907083110423025,91.33994275874582,192.67988551749164,1082.6798855174916
