,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.1193403094653097,0.43870038733834454,2.2484778174051177,6.733834129202832,7.231501902318052,94.12249649547131,198.24499299094262,1088.2449929909426
